   120   -1.1621591500   -1.1621591401   -0.0000000099
   121    0.0539641735    0.0539642595   -0.0000000860
   121   12.4359707172   12.4359703910    0.0000003262
   121    5.7955431589    5.7955432013   -0.0000000424
   122   11.2007345058   11.2007344842    0.0000000216
   122   -0.1789335033   -0.1789334924   -0.0000000110
   122   10.4048422190   10.4048422281   -0.0000000091
   123   17.9626030763   17.9626028840    0.0000001923
   123    6.7839094629    6.7839090800    0.0000003830
   123    0.2380610624    0.2380610928   -0.0000000304
   124    0.8487007153    0.8487007297   -0.0000000144
   124    0.6524538901    0.6524539459   -0.0000000558
   124    3.2552661594    3.2552661624   -0.0000000030
   125   -0.8266489419   -0.8266489463    0.0000000043
   125  -15.7925011820  -15.7925011027   -0.0000000792
   125   12.9719004303   12.9719004218    0.0000000085
   126   -2.4123924663   -2.4123924433   -0.0000000230
   126   13.5625427504   13.5625428105   -0.0000000601
   126    2.2375680840    2.2375680740    0.0000000100
   127   -0.9814628538   -0.9814628885    0.0000000347
   127    7.2196785061    7.2196784990    0.0000000071
   127   12.2282051382   12.2282051377    0.0000000005
   128   -8.4361349434   -8.4361349836    0.0000000403
   128    1.1303946201    1.1303946283   -0.0000000082
   128   -1.1939118156   -1.1939117728   -0.0000000427
   129   30.2597325981   30.2597323381    0.0000002600
   129   -4.1761265982   -4.1761266427    0.0000000445
   129  -12.6680868971  -12.6680868950   -0.0000000021
   130   15.9310773961   15.9310774058   -0.0000000097
   130    1.0931304246    1.0931304841   -0.0000000595
   130   -7.5289214158   -7.5289214437    0.0000000280
   131   -5.0783682036   -5.0783681396   -0.0000000640
   131    1.0968766537    1.0968766261    0.0000000276
   131    5.8388238892    5.8388237889    0.0000001004
   132   -5.6328775725   -5.6328776024    0.0000000300
   132    1.1376005705    1.1376006523   -0.0000000818
   132   -4.3159514769   -4.3159514160   -0.0000000609
   133   -8.8756832872   -8.8756832003   -0.0000000869
   133   16.1449958478   16.1449958176    0.0000000301
   133    7.3716572626    7.3716573059   -0.0000000433
   134   -3.1406799644   -3.1406800069    0.0000000424
   134   -6.4042397355   -6.4042397573    0.0000000218
   134   -6.8147748493   -6.8147748400   -0.0000000093
   135   -0.9335865207   -0.9335866846    0.0000001639
   135   19.7121935196   19.7121935301   -0.0000000105
   135   -6.8173077216   -6.8173072129   -0.0000005087
   136  -11.4409158891  -11.4409158825   -0.0000000066
   136    0.0997124027    0.0997124011    0.0000000017
   136   -5.4035519281   -5.4035519475    0.0000000194
   137    1.1392275871    1.1392275970   -0.0000000098
   137   20.2789915090   20.2789915491   -0.0000000401
   137    3.6954632799    3.6954630486    0.0000002313
   138   -4.7184242965   -4.7184241566   -0.0000001398
   138    3.1091267203    3.1091267243   -0.0000000039
   138   -9.8549957022   -9.8549957081    0.0000000059
   139    9.6160067608    9.6160068435   -0.0000000827
   139   -6.4251560059   -6.4251559628   -0.0000000431
   139   -4.6295858749   -4.6295857940   -0.0000000809
   140    9.8135689802    9.8135689794    0.0000000009
   140   14.5236799096   14.5236799314   -0.0000000217
   140    7.1399363605    7.1399363726   -0.0000000120
   141   -3.8975249527   -3.8975251757    0.0000002230
   141   11.4761567033   11.4761568032   -0.0000000999
   141    5.7646550988    5.7646548890    0.0000002098
   142   14.8342096918   14.8342097201   -0.0000000283
   142   -1.8112197188   -1.8112197006   -0.0000000182
   142   -1.3153247778   -1.3153248279    0.0000000501
   143    5.3252991279    5.3252991613   -0.0000000334
   143   -8.9391255460   -8.9391253158   -0.0000002302
   143    1.5704595160    1.5704594961    0.0000000199
   144  -13.5764697893  -13.5764697712   -0.0000000181
   144    1.9769255448    1.9769255198    0.0000000250
   144    3.4087464076    3.4087463784    0.0000000291
   145   10.1063475813   10.1063474015    0.0000001798
   145  -11.8861770306  -11.8861769896   -0.0000000411
   145    4.7386154404    4.7386153912    0.0000000491
   146   -6.9242748771   -6.9242748718   -0.0000000052
   146   -2.0274099245   -2.0274099748    0.0000000503
   146    3.3925773664    3.3925773806   -0.0000000142
   147   24.0874156418   24.0874154990    0.0000001428
   147   -6.6368404123   -6.6368404897    0.0000000774
   147   22.2318861802   22.2318860097    0.0000001705
   148    5.7870202932    5.7870202802    0.0000000130
   148    0.8947463050    0.8947463251   -0.0000000201
   148  -18.5134096125  -18.5134096154    0.0000000029
   149    4.4681296765    4.4681298152   -0.0000001387
   149   29.7817479975   29.7817476440    0.0000003535
   149  -13.3616441849  -13.3616442402    0.0000000553
   150    2.2678387938    2.2678388944   -0.0000001006
   150    3.6324055827    3.6324055758    0.0000000069
   150   14.3630078867   14.3630079051   -0.0000000184
   151   11.3444208353   11.3444207311    0.0000001042
   151  -15.5543594144  -15.5543593197   -0.0000000947
   151    6.3364145205    6.3364145932   -0.0000000727
   152    0.5380059486    0.5380059365    0.0000000121
   152   -8.2792863032   -8.2792863485    0.0000000453
   152    0.2317464316    0.2317463977    0.0000000339
   153    0.8387176217    0.8387176369   -0.0000000152
   153   -6.5521022134   -6.5521022743    0.0000000609
   153  -18.4784573014  -18.4784569340   -0.0000003674
   154  -15.5148413501  -15.5148413788    0.0000000287
   154    0.4381899043    0.4381898652    0.0000000392
   154    7.6419008155    7.6419008581   -0.0000000426
   155   -6.4995736102   -6.4995735994   -0.0000000108
   155   22.4920868641   22.4920867603    0.0000001037
   155   -4.0895426582   -4.0895427172    0.0000000590
   156   -5.5290973273   -5.5290973688    0.0000000415
   156    3.3483399977    3.3483400134   -0.0000000156
   156    6.1333305416    6.1333306073   -0.0000000657
   157   -8.0029604396   -8.0029604380   -0.0000000017
   157   15.5803164864   15.5803164547    0.0000000317
   157    7.2269651218    7.2269649094    0.0000002125
   158    8.7322349316    8.7322349461   -0.0000000145
   158    5.7844737955    5.7844738398   -0.0000000443
   158   -5.1408713932   -5.1408714023    0.0000000091
   159  -31.6813065297  -31.6813064028   -0.0000001268
   159    2.3734355443    2.3734355508   -0.0000000065
   159   -3.0446687254   -3.0446687707    0.0000000454
   160    3.0570868887    3.0570868866    0.0000000021
   160    0.6989638086    0.6989639058   -0.0000000972
   160    1.4544732437    1.4544732337    0.0000000100
   161   27.6280246476   27.6280244189    0.0000002287
   161    6.4898083872    6.4898081703    0.0000002169
   161  -13.2043100530  -13.2043100262   -0.0000000267
   162    0.6934656290    0.6934656295   -0.0000000005
   162    5.3918119113    5.3918119146   -0.0000000034
   162   11.6000316802   11.6000316788    0.0000000014
   163   -0.1615876158   -0.1615877153    0.0000000995
   163  -10.6082829359  -10.6082828317   -0.0000001042
   163   24.7517276432   24.7517273156    0.0000003276
   164   -1.8098328178   -1.8098328127   -0.0000000051
   164   10.0417928195   10.0417928175    0.0000000020
   164   15.1255744674   15.1255744691   -0.0000000017
   165    8.5998732698    8.5998733383   -0.0000000686
   165  -10.3002042533  -10.3002042782    0.0000000249
   165   21.0461684333   21.0461679825    0.0000004508
   166    3.8988976848    3.8988976941   -0.0000000093
   166    1.7277577751    1.7277578265   -0.0000000514
   166   -1.6412833281   -1.6412833119   -0.0000000163
   167   -8.4524411977   -8.4524410531   -0.0000001446
   167   12.6840470841   12.6840470344    0.0000000497
   167   10.2432781364   10.2432782026   -0.0000000663
   168    3.0627000478    3.0627001408   -0.0000000929
   168   -1.8214713316   -1.8214713411    0.0000000095
   168   17.7833085490   17.7833085618   -0.0000000128
   169   -4.9959403452   -4.9959404482    0.0000001030
   169  -28.5963647218  -28.5963643046   -0.0000004172
   169   -2.2456328657   -2.2456328608   -0.0000000049
   170  -10.5032945282  -10.5032945283    0.0000000000
   170    4.1821457910    4.1821458649   -0.0000000739
   170   -3.4227003869   -3.4227003531   -0.0000000337
   171  -21.8677045655  -21.8677044748   -0.0000000906
   171  -19.4937794026  -19.4937793368   -0.0000000658
   171  -12.9678783799  -12.9678784048    0.0000000250
   172    1.6854885439    1.6854885372    0.0000000067
   172   -2.4125486107   -2.4125486107    0.0000000000
   172   -1.0044882367   -1.0044882045   -0.0000000322
   173   19.2912085356   19.2912083431    0.0000001925
   173   -3.0333899190   -3.0333897903   -0.0000001287
   173   -3.2358888029   -3.2358889226    0.0000001197
   174   -5.6096954597   -5.6096955773    0.0000001175
   174   -1.0227053394   -1.0227052899   -0.0000000496
   174    6.9307697606    6.9307696089    0.0000001517
   175  -15.9997707476  -15.9997707924    0.0000000448
   175   16.0224314322   16.0224314886   -0.0000000564
   175   11.0271094195   11.0271091919    0.0000002276
   176    0.5025511302    0.5025511428   -0.0000000125
   176   -2.8496567427   -2.8496567841    0.0000000415
   176   -2.6115293610   -2.6115293798    0.0000000187
   177   13.4447536936   13.4447536365    0.0000000572
   177    2.4405452723    2.4405452612    0.0000000111
   177    3.1780965207    3.1780965027    0.0000000181
   178  -15.1140023524  -15.1140024093    0.0000000569
   178    7.9249045336    7.9249045391   -0.0000000055
   178    4.9678510584    4.9678510811   -0.0000000228
   179   18.1781459969   18.1781459357    0.0000000612
   179  -13.5940059772  -13.5940058111   -0.0000001661
   179   -0.7488645235   -0.7488643219   -0.0000002016
   180   -5.9024648556   -5.9024648515   -0.0000000041
   180   11.4619326848   11.4619326898   -0.0000000049
   180    2.3971770099    2.3971769973    0.0000000126
   181   10.5679192109   10.5679190812    0.0000001296
   181   -5.0174985950   -5.0174983656   -0.0000002294
   181   -8.1770457916   -8.1770455575   -0.0000002341
   182    8.8224560045    8.8224560244   -0.0000000199
   182   -2.5198484968   -2.5198485004    0.0000000036
   182   11.9013301583   11.9013301369    0.0000000214
   183   11.4202594818   11.4202594675    0.0000000144
   183  -12.0077341967  -12.0077341731   -0.0000000236
